OBJECTID,LATITUDE,LONGITUDE,NID_ID,DAM_NAME,OWNER_NAME,OWNER_TYPE,YEAR_CONST,FED_REG,FERC_REG,NERC_REG,NERC_SUBREG,STATE,COUNTY,RIVER,HUC_2,HUC_12,PRMR_PRPS,DAM_MATERIAL,DAM_HEIGHT,HYD_HEIGHT,STR_HEIGHT,MAX_HEIGHT,GATE,SPLLWY_CNTRL,DIST_SUBST,DIST_SUBST_STD,CAP_MW,CAP_MW_STD,CAP_FCTR,CAP_FCTR_STD,HUC12_POP,FSH_PSSG_PCT,FSH_PSSG_PCT_STD,SPECIES_CT,SPECIES_CT_STD,MEAN_ANN_Q,MAX_DLY_Q,MIN_DLY_Q,SCHL_CT_50MI,SCHL_CT_50MI_STD,MFG_CT_50MI,MFG_CT_50MI_STD,HSPT_CT_50MI,HSPT_CT_50MI_STD,NG_CT_50MI,NG_CT_50MI_STD,FSSL_CT_50MI,FSSL_CT_50MI_STD,CAP_50MI,CAP_50MI_STD,CAP_FSSL_RATIO,CAP_FSSL_RATIO_STD,HURR_RISK,FLD_RISK,TRND_RISK,VLCN_RISK,WLDFR_RISK,WNTWTHR_RISK,EQ_RISK,HAZ_TOTAL,HAZ_TOTAL_STD,HHAZ_DAM_CT,FEMA_HAZ,DAM_COND,EAP_PREP,COMP_SCORE,COMP_SCORE_STD,DSLPM,CANCER,RESP,PTRAF,OZONE,PM25,SUM_AQI,SUM_AQI_STD,ELEC_PRC,ELEC_PRC_STD,MAX_HOUR_LOAD,MAX_HOUR_LOAD_STD,HYD_REG_CT,HYD_REG_CT_STD,HYD_FIN_CT,HYD_FIN_CT_STD,CAP_CONSUMP,CAP_CONSUMP_STD,CAP_EXPENSE,CAP_EXPENSE_STD,SOC_VUL,PROT_LAND,IMP_STREAM,CRIT_HAB,GRID_SCORE,COMM_SCORE,INDUSTRY_SCORE,ENV_SCORE,H2_FEASIBILIY,H2_FEAS_STD,BATR_FEASIBILITY,BATR_FEAS_STD,PSH_DIST,PSH_FEASIBILITY,WHOLESALE_MARKET,FERC_DOCKET,PROJECT_NAME,PROJECT_TYPE,PROJECT_SUBCATEGORY,PROJECT_DEVELOPER,DEVELOPER_TYPE,LICENSE_STATUS,WHOLESALE_PRC,WHOLESALE_PRC_STD
271,36.11232381,-78.86866452,NC05143,LITTLE RIVER DAM,CITY OF DURHAM,LOCAL GOVERNMENT,1984,NO,LIKELY,SERC RELIABILITY CORPORATION (SERC),VACAR,NORTH CAROLINA,DURHAM,LITTLE RIVER,3,30202010203,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,,15,29,29,YES,INVALID TYPE,1.273552391,0.029744071,1.649942258,0.001268182,26.66105829,0.05003014,8398.861481,26.67,0.2667,5,0.454545455,2.058671,37.98947,-6.23021E-08,606,0.134966592,1016,0.125292884,28,0.125560538,0,0,9,0.054545455,3377.600098,0.114131246,0.048849544,0.000435186,3,2,2,1,1,2,1,12,0.214285714,7,HIGH,SATISFACTORY,YES,69.68185425,0.673121613,0.121997711,0.175215878,0.155197334,0.067473955,0.5096209,0.472412032,1.501917809,0.510178906,9.430000305,0.16523238,143,0.892086331,7,0.5,1,0.066666667,236,0.094979647,2748,0.08512607,0.6197,YES,NO,NO,2.133110306,2.35189932,1.312079515,1.99589025,0.910694013,0.365269699,2.430391197,0.454037144,89.10041809,LOW,SOUTHEAST (NON-ISO),,,,,,,,38.3073797,0.265897193
272,47.03598373,-98.08103769,ND00309,BALDHILL,USACE - ST. PAUL DISTRICT,FEDERAL,1950,NO,UNLIKELY,MIDWEST RELIABILITY ORGANIZATION (MRO),MRO US,NORTH DAKOTA,BARNES,SHEYENNE RIVER,9,90202030905,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH-CONCRETE,14.3256,17,18,18,YES,CONTROLLED,6.721054968,0.16533247,1.191890332,0.000342876,46.9127453,0.53537781,141.2415513,50,0.5,1,0.090909091,9.247689,269.1219,0.1252619,60,0.013363029,27,0.003329634,6,0.02690583,1,0.013157895,3,0.018181818,156.3999939,0.005284855,0.762078247,0.007567853,1,3,3,1,1,2,1,12,0.214285714,1,LOW,NOT AVAILABLE,YES,90.10450745,0.910769688,0.04239048,0.092752041,0.061163511,0.001241117,0.424649222,0.296931572,0.919127943,0.304940114,8.529999733,0.087779656,158,1,3,0.214285714,1,0.066666667,804,0.865671642,6223,0.888965996,0.1245,NO,NO,NO,3.172036523,2.727152559,1.461497506,2.632368564,1.119561184,0.46669518,2.833270711,0.543240262,330.8488159,LOW,MISO,,,,,,,,45.37,0.432647031
273,43.316118,-71.7223826,NH00001,BLACKWATER DAM,USACE - NEW ENGLAND DISTRICT,FEDERAL,1941,NO,UNLIKELY,NORTHEAST POWER COORDINATING COUNCIL (NPCC),NEW ENGLAND,NEW HAMPSHIRE,MERRIMACK,BLACKWATER RIVER,1,10700030504,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,22.86,20,21,23,YES,UNCONTROLLED,8.717219412,0.215017024,2.187075295,0.002353238,52.2267258,0.662731548,963.4731111,66.1,0.661,2,0.181818182,6.490545411,87.46567385,0.117312032,555,0.123608018,1122,0.13836478,39,0.174887892,2,0.026315789,11,0.066666667,2524.899902,0.085317967,0.086620277,0.000812914,3,2,2,1,1,3,2,14,0.357142857,3,LOW,NOT AVAILABLE,YES,71.39988708,0.693113492,0.045914619,0.09271856,0.068554784,0.01595495,0.375596608,0.176032979,0.774772501,0.254103031,16.62999916,0.784853681,44,0.179856115,6,0.428571429,2,0.133333333,215,0.066485753,3354,0.2253065,0.1455,YES,YES,NO,2.119470962,1.909751727,2.373286222,2.427211255,0.884068802,0.35234055,2.888873101,0.555551403,26.55664444,LOW,ISONE,,,,,,,,67.1,0.945696553
274,43.09355473,-71.65996233,NH00002,EVERETT DAM,USACE - NEW ENGLAND DISTRICT,FEDERAL,1961,NO,UNLIKELY,NORTHEAST POWER COORDINATING COUNCIL (NPCC),NEW ENGLAND,NEW HAMPSHIRE,HILLSBOROUGH,PISCATAQUQG RIVER,1,10700060602,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH-ROCKFILL,33.528,35,34,35,YES,UNCONTROLLED,4.213659543,0.10292337,1.194996054,0.00034915,52.2267258,0.662731548,4219.635862,66.1,0.661,2,0.181818182,3.153632043,32.96488674,0.970003282,842,0.18752784,2068,0.255025281,56,0.251121076,2,0.026315789,16,0.096969697,2626.600098,0.088754481,0.045495927,0.000401648,3,3,2,1,1,2,2,14,0.357142857,8,LOW,NOT AVAILABLE,YES,64.23947906,0.609791449,0.060984586,0.105461071,0.075019855,0.029698197,0.408197595,0.161509759,0.840871062,0.277380699,16.62999916,0.784853681,44,0.179856115,6,0.428571429,2,0.133333333,215,0.066485753,3354,0.2253065,0.1911,YES,NO,NO,2.34622103,2.118371135,2.60003629,2.366755614,0.998725215,0.408017475,3.191856353,0.622636102,42.1710701,LOW,ISONE,,,,,,,,67.1,0.945696553
275,43.46821113,-71.66157073,NH00003,FRANKLIN FALLS DAM,,FEDERAL,1943,YES,UNLIKELY,NORTHEAST POWER COORDINATING COUNCIL (NPCC),NEW ENGLAND,NEW HAMPSHIRE,MERRIMACK,PEMIGEWASSET RIVER,1,10700010803,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH-ROCKFILL,35.3568,34,35,35,YES,UNCONTROLLED,1.024357584,0.023541609,30.11052218,0.058761094,52.2267258,0.662731548,1719.663864,66.1,0.661,2,0.181818182,62.39102473,967.7966197,3.226051599,449,0.1,882,0.108768036,31,0.139013453,2,0.026315789,8,0.048484848,1935.599976,0.065405149,1.555616995,0.015503664,3,2,2,1,1,3,2,14,0.357142857,0,HIGH,NOT AVAILABLE,UNKNOWN,72.44125366,0.705231347,0.045914619,0.09271856,0.068554784,0.01595495,0.375596608,0.176032979,0.774772501,0.254103031,16.62999916,0.784853681,44,0.179856115,6,0.428571429,2,0.133333333,215,0.066485753,3354,0.2253065,0.1455,NO,NO,NO,2.33775749,1.86496002,2.59157275,2.45401986,0.910879914,0.365359972,3.07128519,0.595939973,16.78181839,LOW,ISONE,,,,,,,,67.1,0.945696553
276,42.99830887,-72.30893673,NH00007,SURRY MOUNTAIN DAM,USACE - NEW ENGLAND DISTRICT,FEDERAL,1941,YES,UNLIKELY,NORTHEAST POWER COORDINATING COUNCIL (NPCC),NEW ENGLAND,NEW HAMPSHIRE,CHESHIRE,ASHUELOT RIVER,1,10802010104,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH-ROCKFILL,25.2984,23,25,25,YES,UNCONTROLLED,4.877791914,0.119453632,2.153839783,0.0022861,52.2267258,0.662731548,953.5094527,66.1,0.661,7,0.636363636,5.069706963,73.8738718,0.065292203,492,0.109576837,1092,0.134665187,37,0.165919283,0,0,12,0.072727273,1336.800049,0.04517132,0.161119068,0.001557941,3,3,2,1,1,2,2,14,0.357142857,1,HIGH,NOT AVAILABLE,YES,73.99604034,0.723323613,0.043075967,0.092604233,0.061073558,0.011777673,0.393010953,0.187018613,0.788560997,0.258958871,16.62999916,0.784853681,44,0.179856115,6,0.428571429,2,0.133333333,215,0.066485753,3354,0.2253065,0.1417,NO,YES,NO,2.211267624,1.888552804,2.465082884,2.008476789,0.853986282,0.337732538,2.971701154,0.573890684,25.77758217,LOW,ISONE,,,,,,,,67.1,0.945696553
277,40.89590634,-74.3981726,NJ00354,BOONTON DAM,JERSEY CITY MUNICIPAL UTILITIES AUTHORITY,LOCAL GOVERNMENT,1905,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,NEW JERSEY,MORRIS,ROCKAWAY RIVER,2,20301030404,WATER SUPPLY,MASONRY,36.576,,,37,YES,INVALID TYPE,2.090989388,0.050090087,2.698287215,0.003385932,47.57269905,0.551194122,44691.65843,69.23,0.6923,4,0.363636364,5.01454,63.53666,0.1321908,4485,0.998886414,7536,0.929337773,223,1,15,0.197368421,145,0.878787879,26807.80078,0.905852564,0.010065306,0.000047323,3,3,1,1,1,3,2,14,0.357142857,16,HIGH,SATISFACTORY,YES,83.16207886,0.829984162,0.172088473,0.126638978,0.112062877,0.046091006,0.494742916,0.424327087,1.375951336,0.465817794,13.63000011,0.526678179,128,0.784172662,4,0.285714286,3,0.2,204,0.05156038,2675,0.068239648,0.1201,NO,YES,NO,3.255453833,3.547508702,2.960505919,2.624512915,2.003093197,0.895736558,4.896193453,1,45.87806702,LOW,PJM,,,,,,,,55.77,0.678193051
278,39.40106941,-75.05444679,NJ00448,UNION LAKE DAM,DIVISION OF FISH & WILDLIFE,STATE,1869,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,NEW JERSEY,CUMBERLAND,MAURICE RIVER,2,20402060502,RECREATION,EARTH,10.668,,,11,YES,INVALID TYPE,1.086233096,0.025081692,1.191424497,0.000341935,47.57269905,0.551194122,24437.19165,69.23,0.6923,7,0.636363636,9.042196,102.6672,1.604973,1303,0.290200445,2137,0.263534345,110,0.493273543,0,0,46,0.278787879,9385.700195,0.317148753,0.01269404,7.36117E-05,3,3,1,1,1,2,1,12,0.214285714,1,MODERATE,FAIR,YES,84.82796478,0.849369233,0.093574037,0.091646123,0.090447835,0.013812106,0.484390402,0.392737338,1.166607841,0.392094126,13.63000011,0.526678179,128,0.784172662,4,0.285714286,3,0.2,204,0.05156038,2675,0.068239648,0.9592,NO,YES,NO,2.611614803,2.954641754,2.316666889,2.297473335,1.136877351,0.475103875,3.745627966,0.745248826,95.41687012,LOW,PJM,,,,,,,,55.77,0.678193051
279,35.39471361,-106.5475309,NM00003,JEMEZ CANYON DAM,,FEDERAL,1953,YES,UNLIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),AZ-NM-SNV,NEW MEXICO,SANDOVAL,JEMEZ RIVER,13,1.30202E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,45.4152,45,46,46,YES,UNCONTROLLED,4.443913876,0.108654403,1.344764608,0.000651696,28.26325019,0.088427934,81.73978384,0,0,1,0.090909091,2.27454,41.05078,0.06935939,337,0.075055679,350,0.043161919,24,0.107623318,0,0,4,0.024242424,363.7999878,0.012293032,0.36964394,0.003643301,2,3,2,3,3,1,2,16,0.5,1,LOW,NOT AVAILABLE,UNKNOWN,89.3498764,0.901988429,0.019389758,0.025515454,0.020859552,0.003782515,0.812521485,0.104198763,0.986267526,0.328584394,9.329999924,0.156626494,19,0,8,0.571428571,0,0,330,0.222523745,3207,0.191302336,0.4818,YES,NO,NO,1.906124093,2.481961344,1.18021364,2.143307033,0.472228347,0.152351649,1.791223666,0.312516578,4.244271278,LOW,WAPA - DESERT SOUTHWEST,,,,,,,,55,0.660013202
280,35.403332,-104.19,NM00006,CONCHAS DAM,USACE - ALBUQUERQUE DISTRICT,FEDERAL,1940,YES,UNLIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),AZ-NM-SNV,NEW MEXICO,SAN MIGUEL,CANADIAN RIVER/CONCHAS RIVER,11,1.108E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,60.96,59,72,72,YES,UNCONTROLLED,23.41085487,0.580741772,5.547946791,0.009142499,35.84313703,0.270085907,2.640244626,33.33,0.3333,0,0,4.017392,461.472,0.02868418,15,0.003340757,1,0.00012332,2,0.00896861,0,0,1,0.006060606,27,0.000912347,20.54795108,0.205437135,1,3,2,1,2,1,2,12,0.214285714,1,LOW,NOT AVAILABLE,YES,92.48531342,0.938473922,0.011556602,0.015443273,0.014096692,0.003614131,0.745104142,0.119634134,0.909448974,0.30153151,9.329999924,0.156626494,19,0,8,0.571428571,0,0,330,0.222523745,3207,0.191302336,0.9863,NO,NO,NO,0.919192996,2.705118378,0.855236448,2.778742567,0.947992429,0.383381735,1.038937861,0.145950056,4.540739536,LOW,SPP,,,,,,,,41.08,0.331359297
281,32.4971,-106.9233,NM00007,LEASBURG DIVERSION,RECLAMATION,FEDERAL,1906,YES,UNLIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),AZ-NM-SNV,NEW MEXICO,DONA ANA,RIO GRANDE RIVER,13,1.30301E+11,IRRIGATION,CONCRETE-EARTH,3.048,2,3,3,YES,UNCONTROLLED,12.19376582,0.301548303,8.435294151,0.014975198,28.26325019,0.088427934,2315.826071,0,0,0,0,28.46878,148.4028,0.3515524,127,0.028285078,87,0.01072882,10,0.044843049,3,0.039473684,4,0.024242424,1211.900024,0.040950869,0.696038781,0.006907424,2,3,2,3,3,1,2,16,0.5,4,HIGH,NOT AVAILABLE,NOT REQUIRED,50.4576416,0.449419185,0.035913581,0.196390085,0.051347696,0.009948213,0.795218422,0.222988375,1.311806373,0.443228116,9.329999924,0.156626494,19,0,8,0.571428571,0,0,330,0.222523745,3207,0.191302336,0.9841,NO,NO,NO,1.035107394,2.992618319,0.969210143,1.899554725,1.153605636,0.483227097,0.857426698,0.105760964,6.055591583,LOW,WEST (NON-ISO),,,,,,,,27.04541424,0
282,32.2279,-106.7983,NM00008,MESILLA DIVERSION,RECLAMATION,FEDERAL,1915,YES,UNLIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),AZ-NM-SNV,NEW MEXICO,DONA ANA,RIO GRANDE RIVER,13,1.30301E+11,IRRIGATION,CONCRETE-EARTH,6.7056,3,7,7,YES,CONTROLLED,4.13348601,0.10092785,12.1484351,0.022476075,28.26325019,0.088427934,49716.01728,0,0,0,0,28.59758,148.442,0.3953112,339,0.075501114,289,0.035639413,28,0.125560538,3,0.039473684,8,0.048484848,1688.699951,0.057062241,0.719395716,0.007141005,2,3,2,3,3,1,2,16,0.5,4,HIGH,NOT AVAILABLE,NOT REQUIRED,48.85939789,0.430821232,0.035913581,0.196390085,0.051347696,0.009948213,0.795218422,0.222988375,1.311806373,0.443228116,9.329999924,0.156626494,19,0,8,0.571428571,0,0,330,0.222523745,3207,0.191302336,0.9841,NO,NO,NO,1.268139317,3.120785425,1.202242066,1.881190353,1.186017106,0.498966042,1.17117611,0.17522944,11.00447083,LOW,WEST (NON-ISO),,,,,,,,27.04541424,0
283,34.60746448,-104.3899024,NM00130,SUMNER,RECLAMATION,FEDERAL,1936,NO,UNLIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),AZ-NM-SNV,NEW MEXICO,DE BACA,PECOS RIVER,13,1.306E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,49.9872,44,50,50,YES,CONTROLLED,12.28141701,0.303729942,9.840748292,0.017814341,28.26325019,0.088427934,99.22793906,0,0,1,0.090909091,5.351828,171.961,1.153125,15,0.003340757,0,0,1,0.004484305,0,0,0,0,0,0,100,1,1,2,2,1,2,2,1,11,0.142857143,0,MODERATE,NOT AVAILABLE,YES,93.34741211,0.948505728,0.033531862,0.015473678,0.061137201,0.009231489,0.717143285,0.179032014,1.01554953,0.338896521,9.329999924,0.156626494,19,0,8,0.571428571,0,0,330,0.222523745,3207,0.191302336,0.6939,NO,YES,NO,1.356395375,3.168733378,0.959138827,3.196493158,0.774882978,0.299320132,1.138355935,0.167962598,30.32549286,LOW,SPP,,,,,,,,41.08,0.331359297
284,32.49074942,-104.2521162,NM00132,AVALON,,FEDERAL,1906,NO,UNLIKELY,"SOUTHWEST POWER POOL, RE (SPP)",SPP,NEW MEXICO,EDDY,PECOS RIVER,13,1.306E+11,IRRIGATION,EARTH,17.6784,10,18,18,YES,UNCONTROLLED,2.656384796,0.064162785,1.848078008,0.001668434,28.26325019,0.088427934,19547.477,0,0,0,0,,,,37,0.008240535,12,0.001479837,2,0.00896861,9,0.118421053,1,0.006060606,16.29999924,0.000550787,11.33790242,0.113331736,2,4,2,1,4,1,1,15,0.428571429,3,LOW,NOT AVAILABLE,UNKNOWN,91.15518951,0.922995943,0.011947234,0.09271334,0.061342736,0.003378455,0.821628799,0.297440435,1.288450998,0.435003147,9.329999924,0.156626494,158,1,8,0.571428571,0,0,330,0.222523745,3207,0.191302336,0.7032,NO,NO,NO,2.581296462,2.682570109,1.184039914,2.471330826,0.878637961,0.349703344,2.367741327,0.440165593,28.82335472,LOW,SPP,,,,,,,,41.08,0.331359297
285,35.02914561,-104.6885339,NM00158,SANTA ROSA DAM,USACE - ALBUQUERQUE DISTRICT,FEDERAL,1979,YES,UNLIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),AZ-NM-SNV,NEW MEXICO,GUADALUPE,PECOS RIVER,13,1.306E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH-ROCKFILL,65.2272,63,65,65,YES,UNCONTROLLED,5.821825763,0.142950645,7.941879439,0.013978457,28.26325019,0.088427934,2190.541003,0,0,1,0.090909091,3.221199,250.8037,0.01956564,23,0.005122494,1,0.00012332,1,0.004484305,0,0,0,0,0,0,100,1,1,2,2,1,2,1,1,10,0.071428571,1,HIGH,NOT AVAILABLE,YES,77.95076752,0.76934277,0.026260038,0.015489698,0.061156707,0.003560389,0.736695899,0.135160788,0.97832352,0.325786785,9.329999924,0.156626494,19,0,8,0.571428571,0,0,330,0.222523745,3207,0.191302336,0.9529,YES,YES,NO,1.513462108,3.344976807,1.11620556,3.004220464,0.771170414,0.297517318,1.295422668,0.202739353,26.2466526,LOW,SPP,,,,,,,,41.08,0.331359297
286,35.62208868,-106.3199277,NM00404,COCHITI LAKE,USACE - ALBUQUERQUE DISTRICT,FEDERAL,1975,NO,UNLIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),AZ-NM-SNV,NEW MEXICO,SANDOVAL,RIO GRANDE & SANTA FE,13,1.30202E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,76.5048,75,77,77,YES,UNCONTROLLED,0.8940669,0.020298673,18.61171968,0.035532486,28.26325019,0.088427934,805.2553088,0,0,1,0.090909091,,,,329,0.073273942,349,0.043038599,24,0.107623318,0,0,4,0.024242424,363.7999878,0.012293032,5.115920919,0.051108602,2,3,2,3,3,1,2,16,0.5,1,HIGH,NOT AVAILABLE,YES,61.46265411,0.577478943,0.019389758,0.025515454,0.020859552,0.003782515,0.812521485,0.104198763,0.986267526,0.328584394,9.329999924,0.156626494,19,0,8,0.571428571,0,0,330,0.222523745,3207,0.191302336,0.4818,YES,NO,YES,2.029237293,2.527644908,1.30332684,1.866262848,0.506985817,0.169229807,1.914336866,0.33977555,1.921181202,MEDIUM,WAPA - DESERT SOUTHWEST,,,,,,,,55,0.660013202
287,32.5478,-104.3781,NM00500,BRANTLEY,RECLAMATION,FEDERAL,1989,NO,UNLIKELY,"SOUTHWEST POWER POOL, RE (SPP)",SPP,NEW MEXICO,EDDY,PECOS RIVER,13,1.306E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,CONCRETE,43.8912,33,36,44,YES,CONTROLLED,3.065644398,0.074349261,10.62131837,0.019391162,28.26325019,0.088427934,9.019784232,0,0,0,0,2.27141E-05,0.004215801,0,37,0.008240535,13,0.001603157,2,0.00896861,8,0.105263158,1,0.006060606,16.29999924,0.000550787,65.16146543,0.651596073,2,4,2,1,4,1,1,15,0.428571429,1,LOW,NOT AVAILABLE,YES,76.01631165,0.746832487,0.011947234,0.09271334,0.061342736,0.003378455,0.821628799,0.297440435,1.288450998,0.435003147,9.329999924,0.156626494,158,1,8,0.571428571,0,0,330,0.222523745,3207,0.191302336,0.7032,NO,NO,NO,2.588956034,3.220834446,1.191699486,2.833431707,0.883326114,0.351979902,2.375400899,0.441861529,25.94800186,LOW,SPP,,,,,,,,41.08,0.331359297
288,41.36297107,-114.0844508,NV00109,DAKE RESERVOIR,,PRIVATE,0,NO,LIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),NWPP,NEVADA,ELKO,THOUSAND SPRINGS CREEK,16,1.60203E+11,IRRIGATION,EARTH,10.3632,10,10,10,YES,UNCONTROLLED,2.983962541,0.072316198,2.271138473,0.002523054,31.09121264,0.156202287,17.51557759,23.08,0.2308,0,0,3.556875,24.09185,0.7192805,11,0.002449889,2,0.00024664,0,0,0,0,0,0,0,0,100,1,1,3,2,2,4,2,2,16,0.5,1,LOW,NOT AVAILABLE,UNKNOWN,64.39971161,0.611655994,0.005100263,0.015486459,0.014143238,0.003938406,0.739942954,0.215315366,0.993926685,0.33128169,8.329999924,0.070567966,50,0.223021583,5,0.357142857,10,0.666666667,228,0.08412483,2819,0.10154985,0.5178,NO,NO,NO,2.163002196,3.561015783,1.157223749,3.173737684,0.158971981,0.000234984,2.309677366,0.427309426,4.269821644,LOW,BONNEVILLE POWER ADMINISTRATION,,,,,,,,69.4,1
289,41.52889094,-114.3643334,NV00110,TWENTY-THREE MILE DAM,,PRIVATE,0,NO,LIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),NWPP,NEVADA,ELKO,THOUSAND SPRINGS CREEK,16,1.60203E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,14.3256,13,14,14,YES,UNCONTROLLED,21.48274844,0.532751182,2.153685546,0.002285788,31.09121264,0.156202287,0.819694513,23.08,0.2308,0,0,2.49994,18.40674,0.5739203,9,0.002004454,0,0,0,0,0,0,0,0,0,0,100,1,1,3,2,2,4,2,2,16,0.5,1,HIGH,NOT AVAILABLE,UNKNOWN,43.31073761,0.366254282,0.005100263,0.015486459,0.014143238,0.003938406,0.739942954,0.215315366,0.993926685,0.33128169,8.329999924,0.070567966,50,0.223021583,5,0.357142857,10,0.666666667,228,0.08412483,2819,0.10154985,0.5178,YES,NO,NO,1.702083306,3.560570348,0.696304859,2.928335972,0.158488075,0,1.848758476,0.325255584,5.577310085,LOW,BONNEVILLE POWER ADMINISTRATION,,,,,,,,69.4,1
290,38.15481,-116.11123,NV00212,ECHO CANYON DAM NYE,FALLINI JOSEPH B,PRIVATE,1930,NO,LIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),NWPP,NEVADA,NYE,TWIN SPRINGS SLOUGH,16,1.606E+11,"FIRE PROTECTION, STOCK, OR SMALL FARM POND",EARTH,7.62,6,8,8,YES,UNCONTROLLED,40.25529215,1,1.228912866,0.000417665,31.09121264,0.156202287,7.696727684,23.08,0.2308,1,0.090909091,2.938942,12.17112,0.5822447,0,0,1,0.00012332,0,0,0,0,0,0,0,0,100,1,2,3,1,3,3,1,2,15,0.428571429,1,LOW,FAIR,NOT REQUIRED,49.04335403,0.432961836,0.00320494,0.027777319,0.021605857,0.003017966,0.773217169,0.158603084,0.987426335,0.328992487,8.329999924,0.070567966,50,0.223021583,5,0.357142857,10,0.666666667,228,0.08412483,2819,0.10154985,0.7309,YES,NO,NO,0.233089685,3.69794812,0.227311238,2.901845232,1.156743272,0.484750727,0.379764855,0,8.134161949,LOW,WEST (NON-ISO),,,,,,,,27.04541424,0
291,36.12065721,-114.9102765,NV10153,LAKE LAS VEGAS,LAKE LAS VEGAS MASTER ASSOCIATION,PRIVATE,1991,NO,LIKELY,WESTERN ELECTRICITY COORDINATING COUNCIL (WECC),AZ-NM-SNV,NEVADA,CLARK,LAS VEGAS WASH,15,1.501E+11,RECREATION,EARTH,40.5384,37,50,50,YES,CONTROLLED,2.967901,0.071916426,2.291057443,0.002563292,34.01330234,0.226232474,170331.5491,0,0,2,0.181818182,1.071943,25.81495,0.3071659,438,0.097550111,408,0.050314465,43,0.192825112,2,0.026315789,13,0.078787879,6983.700195,0.235983652,0.032805782,0.00027474,2,4,2,2,3,2,2,17,0.571428571,13,MODERATE,FAIR,YES,61.74260712,0.580736614,0.052320602,0.098343548,0.070735468,0.012703576,0.845731661,0.200868013,1.280702868,0.432274519,8.329999924,0.070567966,19,0,5,0.357142857,10,0.666666667,228,0.08412483,2819,0.10154985,0.7404,NO,NO,NO,1.951331837,3.244237257,1.277761771,1.831467691,0.645412818,0.236449681,2.060032119,0.372034502,11.72090149,LOW,WAPA - DESERT SOUTHWEST,,,,,,,,55,0.660013202
292,41.35790294,-73.66544033,NY00039,CROTON FALLS DAM,NYCDEP DAMS EAST OF THE HUDSON RIVER,LOCAL GOVERNMENT,1910,NO,LIKELY,NORTHEAST POWER COORDINATING COUNCIL (NPCC),NEW YORK,NEW YORK,PUTNAM,WEST BRANCH CROTON RIVER,2,20301010206,WATER SUPPLY,MASONRY,34.4424,,,34,YES,CONTROLLED,0.314819075,0.005881188,1.246366475,0.000452923,47.57269905,0.551194122,18780.21962,69.23,0.6923,10,0.909090909,2.868154,38.17228,0.1091085,3808,0.848106904,7439,0.917375755,170,0.762331839,8,0.105263158,138,0.836363636,23369.69922,0.789676935,0.005333259,0,3,2,1,1,1,2,2,12,0.214285714,20,HIGH,SATISFACTORY,YES,90.21131134,0.912012511,0.122120584,0.092707229,0.108157739,0.011579514,0.481593668,0.387608252,1.203766986,0.405180315,14.86999989,0.633390735,44,0.179856115,7,0.5,3,0.2,166,0,2380,0,0.0812,NO,YES,NO,2.685319143,3.011104772,3.096532347,2.100401917,1.839664542,0.81637593,4.139950982,0.832557417,16.51368904,LOW,NYISO,,,,,,,,58.16,0.734621416
